rssi,Time
-99,2022-09-05 15:37:58.158
-82,2022-09-05 15:37:58.034
-75,2022-09-05 15:37:58.160
-65,2022-09-05 15:37:58.926
-99,2022-09-05 15:37:59.640
-86,2022-09-05 15:37:59.075
-71,2022-09-05 15:37:59.041
-66,2022-09-05 15:37:59.510
-96,2022-09-05 15:38:00.324
-86,2022-09-05 15:38:00.984
-86,2022-09-05 15:38:00.324
-65,2022-09-05 15:38:00.753
-96,2022-09-05 15:38:01.290
-85,2022-09-05 15:38:01.013
-88,2022-09-05 15:38:01.189
-70,2022-09-05 15:38:01.006
-95,2022-09-05 15:38:02.398
-96,2022-09-05 15:38:02.027
-88,2022-09-05 15:38:02.401
-70,2022-09-05 15:38:02.968
-86,2022-09-05 15:38:03.090
-95,2022-09-05 15:38:03.685
-73,2022-09-05 15:38:03.280
-63,2022-09-05 15:38:03.277
-85,2022-09-05 15:38:04.232
-82,2022-09-05 15:38:04.049
-77,2022-09-05 15:38:04.008
-83,2022-09-05 15:38:04.047
-74,2022-09-05 15:38:05.033
-82,2022-09-05 15:38:07.893
-83,2022-09-05 15:38:06.367
-79,2022-09-05 15:38:05.241
-78,2022-09-05 15:38:06.272
-82,2022-09-05 15:38:07.893
-83,2022-09-05 15:38:06.367
-75,2022-09-05 15:38:06.102
-95,2022-09-05 15:38:07.337
-82,2022-09-05 15:38:07.893
-77,2022-09-05 15:38:07.120
-85,2022-09-05 15:38:07.340
-96,2022-09-05 15:38:08.004
-102,2022-09-05 15:38:09.297
-74,2022-09-05 15:38:08.041
-84,2022-09-05 15:38:08.207
-85,2022-09-05 15:38:09.081
-102,2022-09-05 15:38:09.297
-86,2022-09-05 15:38:10.238
-77,2022-09-05 15:38:09.080
-83,2022-09-05 15:38:10.086
-89,2022-09-05 15:38:11.700
-86,2022-09-05 15:38:10.238
-74,2022-09-05 15:38:10.433
-91,2022-09-05 15:38:12.240
-89,2022-09-05 15:38:11.700
-76,2022-09-05 15:38:11.040
-76,2022-09-05 15:38:11.838
-91,2022-09-05 15:38:12.240
-86,2022-09-05 15:38:12.120
-71,2022-09-05 15:38:12.996
-76,2022-09-05 15:38:12.110
-89,2022-09-05 15:38:13.124
-89,2022-09-05 15:38:13.125
-75,2022-09-05 15:38:14.800
-75,2022-09-05 15:38:13.339
-86,2022-09-05 15:38:14.221
-93,2022-09-05 15:38:14.047
-75,2022-09-05 15:38:14.800
-80,2022-09-05 15:38:14.261
-86,2022-09-05 15:38:15.003
-82,2022-09-05 15:38:15.008
-76,2022-09-05 15:38:15.272
-86,2022-09-05 15:38:16.146
-89,2022-09-05 15:38:16.087
-84,2022-09-05 15:38:20.867
-79,2022-09-05 15:38:16.105
-81,2022-09-05 15:38:17.168
-85,2022-09-05 15:38:19.387
-84,2022-09-05 15:38:20.867
-79,2022-09-05 15:38:19.320
-79,2022-09-05 15:38:18.114
-85,2022-09-05 15:38:19.387
-84,2022-09-05 15:38:20.867
-79,2022-09-05 15:38:19.320
-98,2022-09-05 15:38:19.403
-85,2022-09-05 15:38:19.387
-84,2022-09-05 15:38:20.867
-79,2022-09-05 15:38:19.320
-84,2022-09-05 15:38:20.200
-86,2022-09-05 15:38:21.196
-84,2022-09-05 15:38:20.867
-80,2022-09-05 15:38:20.125
-73,2022-09-05 15:38:21.043
-86,2022-09-05 15:38:21.196
-77,2022-09-05 15:38:21.396
-81,2022-09-05 15:38:21.038
-89,2022-09-05 15:38:22.276
-87,2022-09-05 15:38:22.085
-79,2022-09-05 15:38:22.090
-81,2022-09-05 15:38:22.274
-77,2022-09-05 15:38:23.358
-79,2022-09-05 15:38:23.034
-77,2022-09-05 15:38:23.604
-75,2022-09-05 15:38:23.224
-73,2022-09-05 15:38:24.045
-82,2022-09-05 15:38:24.439
-84,2022-09-05 15:38:24.450
-82,2022-09-05 15:38:24.049
-79,2022-09-05 15:38:25.269
-93,2022-09-05 15:38:25.052
-99,2022-09-05 15:38:25.044
-72,2022-09-05 15:38:26.172
-77,2022-09-05 15:38:26.004
-85,2022-09-05 15:38:26.003
-81,2022-09-05 15:38:30.191
-72,2022-09-05 15:38:26.172
-93,2022-09-05 15:38:27.014
-87,2022-09-05 15:38:27.209
-81,2022-09-05 15:38:30.191
-66,2022-09-05 15:38:27.205
-86,2022-09-05 15:38:28.769
-70,2022-09-05 15:38:28.478
-81,2022-09-05 15:38:30.191
-67,2022-09-05 15:38:28.009
-90,2022-09-05 15:38:29.604
-86,2022-09-05 15:38:29.135
-81,2022-09-05 15:38:30.191
-73,2022-09-05 15:38:29.340
-84,2022-09-05 15:38:30.162
-80,2022-09-05 15:38:30.902
-81,2022-09-05 15:38:30.191
-67,2022-09-05 15:38:30.355
-86,2022-09-05 15:38:31.076
-73,2022-09-05 15:38:31.075
-87,2022-09-05 15:38:31.076
-66,2022-09-05 15:38:31.443
-76,2022-09-05 15:38:33.121
-79,2022-09-05 15:38:32.119
-85,2022-09-05 15:38:32.137
-69,2022-09-05 15:38:32.119
-76,2022-09-05 15:38:33.121
-91,2022-09-05 15:38:33.482
-81,2022-09-05 15:38:33.274
-71,2022-09-05 15:38:33.208
-77,2022-09-05 15:38:34.703
-89,2022-09-05 15:38:36.212
-73,2022-09-05 15:38:34.092
-77,2022-09-05 15:38:34.025
-76,2022-09-05 15:38:35.158
-89,2022-09-05 15:38:36.212
-71,2022-09-05 15:38:37.442
-71,2022-09-05 15:38:35.485
-89,2022-09-05 15:38:36.220
-89,2022-09-05 15:38:36.212
-71,2022-09-05 15:38:37.442
-88,2022-09-05 15:38:36.759
-69,2022-09-05 15:38:37.493
-95,2022-09-05 15:38:37.680
-71,2022-09-05 15:38:37.442
-85,2022-09-05 15:38:37.680
-75,2022-09-05 15:38:38.039
-85,2022-09-05 15:38:38.517
-80,2022-09-05 15:38:38.997
-97,2022-09-05 15:38:38.070
-79,2022-09-05 15:38:40.052
-88,2022-09-05 15:38:39.115
-83,2022-09-05 15:38:39.118
-82,2022-09-05 15:38:40.426
-79,2022-09-05 15:38:40.052
-89,2022-09-05 15:38:40.245
-100,2022-09-05 15:38:40.031
-82,2022-09-05 15:38:40.426
-86,2022-09-05 15:38:41.539
-78,2022-09-05 15:38:43.514
-89,2022-09-05 15:38:42.112
-81,2022-09-05 15:38:41.078
-81,2022-09-05 15:38:42.087
-78,2022-09-05 15:38:43.514
-89,2022-09-05 15:38:42.112
-77,2022-09-05 15:38:42.084
-91,2022-09-05 15:38:43.638
-78,2022-09-05 15:38:43.514
-74,2022-09-05 15:38:43.912
-83,2022-09-05 15:38:43.158
-74,2022-09-05 15:38:44.035
-84,2022-09-05 15:38:44.092
-76,2022-09-05 15:38:48.159
-88,2022-09-05 15:38:44.040
-84,2022-09-05 15:38:45.195
-86,2022-09-05 15:38:45.117
-76,2022-09-05 15:38:48.159
-77,2022-09-05 15:38:45.317
-88,2022-09-05 15:38:46.393
-76,2022-09-05 15:38:47.733
-76,2022-09-05 15:38:48.159
-89,2022-09-05 15:38:46.191
-92,2022-09-05 15:38:47.198
-76,2022-09-05 15:38:47.733
-76,2022-09-05 15:38:48.159
-73,2022-09-05 15:38:49.563
-73,2022-09-05 15:38:48.983
-87,2022-09-05 15:38:50.699
-76,2022-09-05 15:38:48.159
-73,2022-09-05 15:38:49.563
-71,2022-09-05 15:38:49.011
-87,2022-09-05 15:38:50.699
-83,2022-09-05 15:38:49.759
-73,2022-09-05 15:38:49.563
-69,2022-09-05 15:38:50.245
-87,2022-09-05 15:38:50.699
-79,2022-09-05 15:38:50.037
-67,2022-09-05 15:38:50.250
-75,2022-09-05 15:38:51.044
-86,2022-09-05 15:38:51.519
-86,2022-09-05 15:38:51.194
-70,2022-09-05 15:38:53.397
-74,2022-09-05 15:38:53.928
-80,2022-09-05 15:38:52.666
-80,2022-09-05 15:38:52.152
-70,2022-09-05 15:38:53.397
-74,2022-09-05 15:38:53.928
-80,2022-09-05 15:38:53.598
-81,2022-09-05 15:38:53.005
-70,2022-09-05 15:38:53.397
-79,2022-09-05 15:38:54.306
-79,2022-09-05 15:38:54.075
-96,2022-09-05 15:38:54.272
-67,2022-09-05 15:38:54.075
-74,2022-09-05 15:38:56.438
-74,2022-09-05 15:38:55.364
-86,2022-09-05 15:38:56.913
-65,2022-09-05 15:38:55.156
-74,2022-09-05 15:38:56.438
-99,2022-09-05 15:38:56.009
-86,2022-09-05 15:38:56.913
-74,2022-09-05 15:38:56.196
-77,2022-09-05 15:38:57.313
-91,2022-09-05 15:38:57.716
-90,2022-09-05 15:38:57.941
-75,2022-09-05 15:38:59.207
-73,2022-09-05 15:38:58.118
-90,2022-09-05 15:38:58.192
-77,2022-09-05 15:38:58.519
-75,2022-09-05 15:38:59.207
-75,2022-09-05 15:38:59.004
-84,2022-09-05 15:38:59.287
-80,2022-09-05 15:38:59.201
-75,2022-09-05 15:38:59.207
-81,2022-09-05 15:39:01.624
-86,2022-09-05 15:39:00.487
-91,2022-09-05 15:39:00.056
-73,2022-09-05 15:39:00.039
-81,2022-09-05 15:39:01.624
-85,2022-09-05 15:39:01.082
-81,2022-09-05 15:39:01.095
-87,2022-09-05 15:39:01.095
-85,2022-09-05 15:39:03.249
-91,2022-09-05 15:39:02.156
-78,2022-09-05 15:39:02.558
-77,2022-09-05 15:39:02.399
-85,2022-09-05 15:39:03.249
-86,2022-09-05 15:39:03.064
-79,2022-09-05 15:39:04.186
-79,2022-09-05 15:39:04.525
-71,2022-09-05 15:39:04.120
-88,2022-09-05 15:39:04.115
-79,2022-09-05 15:39:04.186
-79,2022-09-05 15:39:04.525
-84,2022-09-05 15:39:05.600
-96,2022-09-05 15:39:05.116
-86,2022-09-05 15:39:05.797
-77,2022-09-05 15:39:05.423
-74,2022-09-05 15:39:06.201
-80,2022-09-05 15:39:06.002
-71,2022-09-05 15:39:08.029
-85,2022-09-05 15:39:06.013
-78,2022-09-05 15:39:07.123
-85,2022-09-05 15:39:07.073
-71,2022-09-05 15:39:08.029
-71,2022-09-05 15:39:07.752
-83,2022-09-05 15:39:08.020
-86,2022-09-05 15:39:09.100
-71,2022-09-05 15:39:08.029
-74,2022-09-05 15:39:08.808
-81,2022-09-05 15:39:09.486
-86,2022-09-05 15:39:09.100
-76,2022-09-05 15:39:09.252
-75,2022-09-05 15:39:09.100
-73,2022-09-05 15:39:10.257
-92,2022-09-05 15:39:10.381
-80,2022-09-05 15:39:10.104
-65,2022-09-05 15:39:10.037
-76,2022-09-05 15:39:11.847
-104,2022-09-05 15:39:11.551
-87,2022-09-05 15:39:11.119
-68,2022-09-05 15:39:11.146
-73,2022-09-05 15:39:12.067
-101,2022-09-05 15:39:12.400
-66,2022-09-05 15:39:12.443
-69,2022-09-05 15:39:12.063
-82,2022-09-05 15:39:14.106
-81,2022-09-05 15:39:13.918
-65,2022-09-05 15:39:13.099
-75,2022-09-05 15:39:15.508
-82,2022-09-05 15:39:14.106
-79,2022-09-05 15:39:14.079
-86,2022-09-05 15:39:14.567
-75,2022-09-05 15:39:15.508
-77,2022-09-05 15:39:15.374
-82,2022-09-05 15:39:15.442
-91,2022-09-05 15:39:17.974
-75,2022-09-05 15:39:15.508
-71,2022-09-05 15:39:16.274
-85,2022-09-05 15:39:16.106
-91,2022-09-05 15:39:17.974
-67,2022-09-05 15:39:17.121
-90,2022-09-05 15:39:17.317
-85,2022-09-05 15:39:17.007
-91,2022-09-05 15:39:17.974
-67,2022-09-05 15:39:17.121
-97,2022-09-05 15:39:18.411
-92,2022-09-05 15:39:18.060
-88,2022-09-05 15:39:18.066
-74,2022-09-05 15:39:18.264
-87,2022-09-05 15:39:19.548
-76,2022-09-05 15:39:19.036
-82,2022-09-05 15:39:19.210
-75,2022-09-05 15:39:19.034
-91,2022-09-05 15:39:22.103
-70,2022-09-05 15:39:20.966
-83,2022-09-05 15:39:20.324
-77,2022-09-05 15:39:21.197
-91,2022-09-05 15:39:22.103
-71,2022-09-05 15:39:21.016
-77,2022-09-05 15:39:21.034
-77,2022-09-05 15:39:21.197
-91,2022-09-05 15:39:22.103
-84,2022-09-05 15:39:22.035
-71,2022-09-05 15:39:24.805
-72,2022-09-05 15:39:22.276
-82,2022-09-05 15:39:23.041
-84,2022-09-05 15:39:23.181
-71,2022-09-05 15:39:24.805
-79,2022-09-05 15:39:23.076
-87,2022-09-05 15:39:24.392
-85,2022-09-05 15:39:24.139
-71,2022-09-05 15:39:24.805
-85,2022-09-05 15:39:25.033
-88,2022-09-05 15:39:25.020
-72,2022-09-05 15:39:25.028
-76,2022-09-05 15:39:25.280
-85,2022-09-05 15:39:25.033
-90,2022-09-05 15:39:27.234
-82,2022-09-05 15:39:26.114
-73,2022-09-05 15:39:26.114
-80,2022-09-05 15:39:28.159
-90,2022-09-05 15:39:27.234
-75,2022-09-05 15:39:27.162
-78,2022-09-05 15:39:27.229
-80,2022-09-05 15:39:28.159
-89,2022-09-05 15:39:29.957
-80,2022-09-05 15:39:28.235
-84,2022-09-05 15:39:28.159
-80,2022-09-05 15:39:28.159
-89,2022-09-05 15:39:29.957
-95,2022-09-05 15:39:29.508
-77,2022-09-05 15:39:32.346
-76,2022-09-05 15:39:29.240
-97,2022-09-05 15:39:30.118
-80,2022-09-05 15:39:30.115
-77,2022-09-05 15:39:32.346
-76,2022-09-05 15:39:30.155
-93,2022-09-05 15:39:31.007
-84,2022-09-05 15:39:31.472
-77,2022-09-05 15:39:32.346
-73,2022-09-05 15:39:31.063
-99,2022-09-05 15:39:32.035
-84,2022-09-05 15:39:32.884
-77,2022-09-05 15:39:32.346
-67,2022-09-05 15:39:32.294
-94,2022-09-05 15:39:33.079
-80,2022-09-05 15:39:33.282
-71,2022-09-05 15:39:35.445
-73,2022-09-05 15:39:33.099
-99,2022-09-05 15:39:34.013
-85,2022-09-05 15:39:34.001
-71,2022-09-05 15:39:35.445
-84,2022-09-05 15:39:34.202
-96,2022-09-05 15:39:35.075
-73,2022-09-05 15:39:35.287
-71,2022-09-05 15:39:35.445
-74,2022-09-05 15:39:35.038
-95,2022-09-05 15:39:38.206
-75,2022-09-05 15:39:36.117
-73,2022-09-05 15:39:36.379
-77,2022-09-05 15:39:38.025
-95,2022-09-05 15:39:38.206
-69,2022-09-05 15:39:37.200
-74,2022-09-05 15:39:37.004
-77,2022-09-05 15:39:38.025
-95,2022-09-05 15:39:38.206
-71,2022-09-05 15:39:38.037
-70,2022-09-05 15:39:38.021
-77,2022-09-05 15:39:38.025
-93,2022-09-05 15:39:39.481
-69,2022-09-05 15:39:39.279
-76,2022-09-05 15:39:39.080
-71,2022-09-05 15:39:39.319
-83,2022-09-05 15:39:40.189
-61,2022-09-05 15:39:40.031
-81,2022-09-05 15:39:41.703
-86,2022-09-05 15:39:40.026
-77,2022-09-05 15:39:41.016
-68,2022-09-05 15:39:41.027
-81,2022-09-05 15:39:41.703
-79,2022-09-05 15:39:41.303
-103,2022-09-05 15:39:42.923
-77,2022-09-05 15:39:42.255
-80,2022-09-05 15:39:42.313
-76,2022-09-05 15:39:42.117
-87,2022-09-05 15:39:43.126
-80,2022-09-05 15:39:45.155
-75,2022-09-05 15:39:43.178
-71,2022-09-05 15:39:43.514
-98,2022-09-05 15:39:44.200
-80,2022-09-05 15:39:45.155
-92,2022-09-05 15:39:44.602
-77,2022-09-05 15:39:44.007
-85,2022-09-05 15:39:45.279
-80,2022-09-05 15:39:45.155
-85,2022-09-05 15:39:45.141
-76,2022-09-05 15:39:45.279
-81,2022-09-05 15:39:46.077
-66,2022-09-05 15:39:47.633
-77,2022-09-05 15:39:47.678
-74,2022-09-05 15:39:47.402
-85,2022-09-05 15:39:47.636
-66,2022-09-05 15:39:47.633
-77,2022-09-05 15:39:47.678
-74,2022-09-05 15:39:47.402
-97,2022-09-05 15:39:48.040
-85,2022-09-05 15:39:48.977
-91,2022-09-05 15:39:48.092
-71,2022-09-05 15:39:48.067
-96,2022-09-05 15:39:49.528
-86,2022-09-05 15:39:49.358
-72,2022-09-05 15:39:52.123
-83,2022-09-05 15:39:49.170
-92,2022-09-05 15:39:50.264
-70,2022-09-05 15:39:50.409
-72,2022-09-05 15:39:52.123
-71,2022-09-05 15:39:50.263
-90,2022-09-05 15:39:51.477
-73,2022-09-05 15:39:51.064
-72,2022-09-05 15:39:52.123
-75,2022-09-05 15:39:52.823
-81,2022-09-05 15:39:52.079
-76,2022-09-05 15:39:52.503
-72,2022-09-05 15:39:52.123
-75,2022-09-05 15:39:52.823
-96,2022-09-05 15:39:53.003
-70,2022-09-05 15:39:53.022
-75,2022-09-05 15:39:53.018
-73,2022-09-05 15:39:53.006
-94,2022-09-05 15:39:54.124
-74,2022-09-05 15:39:54.043
-93,2022-09-05 15:39:54.106
-81,2022-09-05 15:39:55.044
-88,2022-09-05 15:39:55.384
-76,2022-09-05 15:39:55.044
-86,2022-09-05 15:39:55.044
-81,2022-09-05 15:39:55.044
-81,2022-09-05 15:39:56.145
-96,2022-09-05 15:39:56.124
-70,2022-09-05 15:39:56.376
-73,2022-09-05 15:39:56.149
-86,2022-09-05 15:39:57.052
-76,2022-09-05 15:39:57.217
-77,2022-09-05 15:39:57.004
-84,2022-09-05 15:39:58.710
-96,2022-09-05 15:39:58.122
-86,2022-09-05 15:39:58.081
-89,2022-09-05 15:39:58.081
-84,2022-09-05 15:39:58.710
-92,2022-09-05 15:40:01.109
-76,2022-09-05 15:39:59.163
-89,2022-09-05 15:39:59.436
-74,2022-09-05 15:39:59.175
-92,2022-09-05 15:40:01.109
-80,2022-09-05 15:40:00.166
-86,2022-09-05 15:40:00.190
-79,2022-09-05 15:40:00.163
-92,2022-09-05 15:40:01.109
-80,2022-09-05 15:40:01.920
-83,2022-09-05 15:40:03.297
-76,2022-09-05 15:40:01.126
-93,2022-09-05 15:40:02.399
-87,2022-09-05 15:40:03.713
-83,2022-09-05 15:40:03.297
-83,2022-09-05 15:40:02.348
-92,2022-09-05 15:40:03.701
-87,2022-09-05 15:40:03.713
-83,2022-09-05 15:40:03.297
-81,2022-09-05 15:40:03.627
-95,2022-09-05 15:40:04.025
-77,2022-09-05 15:40:04.025
-84,2022-09-05 15:40:07.884
-85,2022-09-05 15:40:04.494
-88,2022-09-05 15:40:07.112
-77,2022-09-05 15:40:05.297
-84,2022-09-05 15:40:07.884
-74,2022-09-05 15:40:05.082
-88,2022-09-05 15:40:07.112
-82,2022-09-05 15:40:06.014
-84,2022-09-05 15:40:07.884
-82,2022-09-05 15:40:06.370
-88,2022-09-05 15:40:07.112
-93,2022-09-05 15:40:07.888
-84,2022-09-05 15:40:07.884
-73,2022-09-05 15:40:07.447
-93,2022-09-05 15:40:08.186
-84,2022-09-05 15:40:08.124
-79,2022-09-05 15:40:08.123
-72,2022-09-05 15:40:08.921
-88,2022-09-05 15:40:09.131
-80,2022-09-05 15:40:09.812
-79,2022-09-05 15:40:10.214
-74,2022-09-05 15:40:09.445
-95,2022-09-05 15:40:10.449
-83,2022-09-05 15:40:10.042
-79,2022-09-05 15:40:10.214
-70,2022-09-05 15:40:10.009
-91,2022-09-05 15:40:11.102
-78,2022-09-05 15:40:11.301
-78,2022-09-05 15:40:11.302
-69,2022-09-05 15:40:11.120
-87,2022-09-05 15:40:12.024
-82,2022-09-05 15:40:13.445
-80,2022-09-05 15:40:12.381
-85,2022-09-05 15:40:12.012
-93,2022-09-05 15:40:13.028
-82,2022-09-05 15:40:13.445
-88,2022-09-05 15:40:13.844
-70,2022-09-05 15:40:13.241
-86,2022-09-05 15:40:15.561
-76,2022-09-05 15:40:14.923
-83,2022-09-05 15:40:14.058
-67,2022-09-05 15:40:15.526
-86,2022-09-05 15:40:15.561
-79,2022-09-05 15:40:17.131
-90,2022-09-05 15:40:15.556
-67,2022-09-05 15:40:15.526
-79,2022-09-05 15:40:16.064
-79,2022-09-05 15:40:17.131
-91,2022-09-05 15:40:16.004
-71,2022-09-05 15:40:16.612
-89,2022-09-05 15:40:17.308
-79,2022-09-05 15:40:17.131
-90,2022-09-05 15:40:17.679
-73,2022-09-05 15:40:17.281
-93,2022-09-05 15:40:18.993
-73,2022-09-05 15:40:18.090
-86,2022-09-05 15:40:21.331
-79,2022-09-05 15:40:18.088
-91,2022-09-05 15:40:19.014
-79,2022-09-05 15:40:19.005
-86,2022-09-05 15:40:21.331
-73,2022-09-05 15:40:19.185
-91,2022-09-05 15:40:20.261
-73,2022-09-05 15:40:20.042
-86,2022-09-05 15:40:21.331
-82,2022-09-05 15:40:20.077
-96,2022-09-05 15:40:21.210
-74,2022-09-05 15:40:21.524
-86,2022-09-05 15:40:21.331
-70,2022-09-05 15:40:21.160
-92,2022-09-05 15:40:22.261
-85,2022-09-05 15:40:22.052
-88,2022-09-05 15:40:25.191
-78,2022-09-05 15:40:22.276
-95,2022-09-05 15:40:26.327
-85,2022-09-05 15:40:23.362
-88,2022-09-05 15:40:25.191
-76,2022-09-05 15:40:23.218
-95,2022-09-05 15:40:26.327
-81,2022-09-05 15:40:24.488
-88,2022-09-05 15:40:25.191
-74,2022-09-05 15:40:24.123
-95,2022-09-05 15:40:26.327
-81,2022-09-05 15:40:25.250
-88,2022-09-05 15:40:25.191
-77,2022-09-05 15:40:25.652
-95,2022-09-05 15:40:26.327
-74,2022-09-05 15:40:26.108
-73,2022-09-05 15:40:28.484
-62,2022-09-05 15:40:28.179
-88,2022-09-05 15:40:27.398
-74,2022-09-05 15:40:27.044
-73,2022-09-05 15:40:28.484
-62,2022-09-05 15:40:28.179
-92,2022-09-05 15:40:28.196
-69,2022-09-05 15:40:28.327
-73,2022-09-05 15:40:28.484
-62,2022-09-05 15:40:28.179
-89,2022-09-05 15:40:29.214
-68,2022-09-05 15:40:29.037
-75,2022-09-05 15:40:29.408
-76,2022-09-05 15:40:29.429
-97,2022-09-05 15:40:30.493
-74,2022-09-05 15:40:32.521
-83,2022-09-05 15:40:30.297
-69,2022-09-05 15:40:30.746
-95,2022-09-05 15:40:31.161
-74,2022-09-05 15:40:32.521
-76,2022-09-05 15:40:31.417
-73,2022-09-05 15:40:31.040
-95,2022-09-05 15:40:32.844
-74,2022-09-05 15:40:32.521
-77,2022-09-05 15:40:32.198
-76,2022-09-05 15:40:32.674
-79,2022-09-05 15:40:37.606
-76,2022-09-05 15:40:33.074
-72,2022-09-05 15:40:33.445
-71,2022-09-05 15:40:33.057
-79,2022-09-05 15:40:37.606
-75,2022-09-05 15:40:35.043
-79,2022-09-05 15:40:35.258
-65,2022-09-05 15:40:34.127
-79,2022-09-05 15:40:37.606
-75,2022-09-05 15:40:35.043
-79,2022-09-05 15:40:35.258
-71,2022-09-05 15:40:35.043
-79,2022-09-05 15:40:37.606
-74,2022-09-05 15:40:36.694
-69,2022-09-05 15:40:36.058
-82,2022-09-05 15:40:36.036
-79,2022-09-05 15:40:37.606
-77,2022-09-05 15:40:37.151
-78,2022-09-05 15:40:37.081
-77,2022-09-05 15:40:37.971
-89,2022-09-05 15:40:39.662
-78,2022-09-05 15:40:38.055
-82,2022-09-05 15:40:38.001
-78,2022-09-05 15:40:38.170
-89,2022-09-05 15:40:39.662
-83,2022-09-05 15:40:39.046
-89,2022-09-05 15:40:39.046
-88,2022-09-05 15:40:39.474
-82,2022-09-05 15:40:40.327
-85,2022-09-05 15:40:40.121
-76,2022-09-05 15:40:40.210
-82,2022-09-05 15:40:40.121
-94,2022-09-05 15:40:41.825
-76,2022-09-05 15:40:41.604
-82,2022-09-05 15:40:42.008
-75,2022-09-05 15:40:41.298
-86,2022-09-05 15:40:42.049
-77,2022-09-05 15:40:42.007
-82,2022-09-05 15:40:42.008
-81,2022-09-05 15:40:42.035
-86,2022-09-05 15:40:43.080
-77,2022-09-05 15:40:43.081
-82,2022-09-05 15:40:43.080
-84,2022-09-05 15:40:43.339
-82,2022-09-05 15:40:44.022
-80,2022-09-05 15:40:44.024
-71,2022-09-05 15:40:44.024
-85,2022-09-05 15:40:44.041
-93,2022-09-05 15:40:45.008
-79,2022-09-05 15:40:45.015
-71,2022-09-05 15:40:45.446
-79,2022-09-05 15:40:45.446
-82,2022-09-05 15:40:46.521
-82,2022-09-05 15:40:46.045
-77,2022-09-05 15:40:46.038
-84,2022-09-05 15:40:46.591
-86,2022-09-05 15:40:47.004
-85,2022-09-05 15:40:49.549
-85,2022-09-05 15:40:47.825
-82,2022-09-05 15:40:47.397
-96,2022-09-05 15:40:48.288
-85,2022-09-05 15:40:49.549
-83,2022-09-05 15:40:49.504
-74,2022-09-05 15:40:48.003
-91,2022-09-05 15:40:50.114
-85,2022-09-05 15:40:49.549
-83,2022-09-05 15:40:49.504
-79,2022-09-05 15:40:49.487
-91,2022-09-05 15:40:50.114
-91,2022-09-05 15:40:50.402
-86,2022-09-05 15:40:50.164
-82,2022-09-05 15:40:50.599
-82,2022-09-05 15:40:52.275
-77,2022-09-05 15:40:52.452
-89,2022-09-05 15:40:51.703
-80,2022-09-05 15:40:51.200
-82,2022-09-05 15:40:52.275
-77,2022-09-05 15:40:52.452
-89,2022-09-05 15:40:53.383
-77,2022-09-05 15:40:52.249
-81,2022-09-05 15:40:53.001
-85,2022-09-05 15:40:53.214
-89,2022-09-05 15:40:53.383
-76,2022-09-05 15:40:53.143
-86,2022-09-05 15:40:54.200
-74,2022-09-05 15:40:54.607
-89,2022-09-05 15:40:54.266
-77,2022-09-05 15:40:54.081
-81,2022-09-05 15:40:55.012
-78,2022-09-05 15:40:55.687
-77,2022-09-05 15:40:55.012
-82,2022-09-05 15:40:55.090
-73,2022-09-05 15:40:56.107
-81,2022-09-05 15:40:56.096
-74,2022-09-05 15:40:56.087
-82,2022-09-05 15:40:56.173
-60,2022-09-05 15:40:57.187
-91,2022-09-05 15:40:57.197
-81,2022-09-05 15:41:00.497
-75,2022-09-05 15:40:57.444
-76,2022-09-05 15:40:58.082
-81,2022-09-05 15:40:58.651
-81,2022-09-05 15:41:00.497
-78,2022-09-05 15:40:58.474
-77,2022-09-05 15:40:59.720
-76,2022-09-05 15:40:59.747
-81,2022-09-05 15:41:00.497
-74,2022-09-05 15:40:59.524
-67,2022-09-05 15:41:00.125
-86,2022-09-05 15:41:00.346
-81,2022-09-05 15:41:00.497
-73,2022-09-05 15:41:01.028
-56,2022-09-05 15:41:02.093
-86,2022-09-05 15:41:01.007
-77,2022-09-05 15:41:01.007
-73,2022-09-05 15:41:01.028
-56,2022-09-05 15:41:02.093
-82,2022-09-05 15:41:02.495
-75,2022-09-05 15:41:02.495
-73,2022-09-05 15:41:02.296
-83,2022-09-05 15:41:03.163
-88,2022-09-05 15:41:03.164
-80,2022-09-05 15:41:03.025
-77,2022-09-05 15:41:03.969
-89,2022-09-05 15:41:04.443
-86,2022-09-05 15:41:04.442
-80,2022-09-05 15:41:04.442
-77,2022-09-05 15:41:04.013
-58,2022-09-05 15:41:05.044
-86,2022-09-05 15:41:05.721
-75,2022-09-05 15:41:05.238
-82,2022-09-05 15:41:05.044
-60,2022-09-05 15:41:06.121
-88,2022-09-05 15:41:06.003
-76,2022-09-05 15:41:06.146
-82,2022-09-05 15:41:06.743
-74,2022-09-05 15:41:07.203
-85,2022-09-05 15:41:07.405
-88,2022-09-05 15:41:07.436
-80,2022-09-05 15:41:07.014
-73,2022-09-05 15:41:08.007
-73,2022-09-05 15:41:12.180
-77,2022-09-05 15:41:08.157
-80,2022-09-05 15:41:08.030
-76,2022-09-05 15:41:09.801
-73,2022-09-05 15:41:12.180
-72,2022-09-05 15:41:09.081
-79,2022-09-05 15:41:10.622
-77,2022-09-05 15:41:10.052
-73,2022-09-05 15:41:12.180
-83,2022-09-05 15:41:10.161
-79,2022-09-05 15:41:10.622
-93,2022-09-05 15:41:11.512
-73,2022-09-05 15:41:12.180
-72,2022-09-05 15:41:11.038
-85,2022-09-05 15:41:11.103
-88,2022-09-05 15:41:12.202
-73,2022-09-05 15:41:12.180
